user_id,signup_date,country,persona,acquisition_channel
U58466,2024-02-05,USA,student,email
U58467,2024-01-09,India,professional,email
U58468,2024-01-18,India,professional,organic
U58469,2024-02-04,India,professional,email
U58470,2024-01-31,USA,hobbyist,paid_ads
U58471,2024-01-24,USA,professional,paid_ads
U58472,2024-02-12,India,student,referral
U58473,2024-01-04,India,student,referral
U58474,2024-02-10,UK,hobbyist,organic
U58475,2024-01-26,USA,student,referral
U58476,2024-02-13,India,professional,email
U58477,2024-02-27,USA,professional,organic
U58478,2024-02-11,India,hobbyist,organic
U58479,2024-01-10,USA,team,email
U58480,2024-02-10,UK,professional,organic
U58481,2024-02-11,India,hobbyist,organic
U58482,2024-01-09,USA,team,email
U58483,2024-01-01,USA,professional,paid_ads
U58484,2024-02-23,UK,student,organic
U58485,2024-01-16,Germany,team,paid_ads
U58486,2024-02-27,UK,student,paid_ads
U58487,2024-02-15,India,professional,email
U58488,2024-01-13,USA,professional,organic
U58489,2024-02-07,UK,hobbyist,organic
U58490,2024-01-14,USA,student,organic
U58491,2024-02-09,UK,student,organic
U58492,2024-01-23,India,hobbyist,organic
U58493,2024-02-24,UK,professional,organic
U58494,2024-01-18,USA,hobbyist,email
U58495,2024-01-28,USA,team,organic
U58496,2024-02-28,UK,team,referral
U58497,2024-01-20,UK,student,email
U58498,2024-01-01,USA,team,paid_ads
U58499,2024-01-12,USA,hobbyist,email
U58500,2024-01-27,USA,student,organic
U58501,2024-02-12,India,hobbyist,paid_ads
U58502,2024-01-13,USA,student,organic
U58503,2024-02-24,Germany,student,organic
U58504,2024-01-04,Germany,professional,organic
U58505,2024-01-25,India,student,paid_ads
U58506,2024-01-06,Germany,team,paid_ads
U58507,2024-02-23,USA,student,referral
U58508,2024-02-26,USA,team,organic
U58509,2024-02-14,India,student,email
U58510,2024-02-25,UK,professional,referral
U58511,2024-01-22,India,professional,organic
U58512,2024-02-14,India,hobbyist,organic
U58513,2024-02-07,Germany,team,organic
U58514,2024-02-23,India,student,paid_ads
U58515,2024-02-05,India,student,email
U58516,2024-02-22,UK,student,paid_ads
U58517,2024-01-03,UK,hobbyist,organic
U58518,2024-02-26,Germany,hobbyist,referral
U58519,2024-01-15,India,team,referral
U58520,2024-01-11,USA,student,paid_ads
U58521,2024-02-03,USA,team,organic
U58522,2024-01-27,India,team,organic
U58523,2024-01-23,UK,professional,organic
U58524,2024-01-17,India,team,referral
U58525,2024-02-27,India,team,organic
U58526,2024-02-29,USA,student,paid_ads
U58527,2024-01-23,UK,student,organic
U58528,2024-02-03,USA,student,organic
U58529,2024-01-21,UK,team,referral
U58530,2024-02-02,USA,student,paid_ads
U58531,2024-01-05,India,professional,email
U58532,2024-02-28,India,hobbyist,email
U58533,2024-02-21,USA,hobbyist,paid_ads
U58534,2024-01-17,USA,student,organic
U58535,2024-02-29,India,team,organic
U58536,2024-01-01,India,student,email
U58537,2024-01-07,India,team,organic
U58538,2024-01-03,UK,professional,referral
U58539,2024-01-26,UK,professional,organic
U58540,2024-01-16,Germany,team,organic
U58541,2024-01-16,USA,student,referral
U58542,2024-02-13,USA,student,email
U58543,2024-02-10,USA,professional,referral
U58544,2024-02-26,USA,hobbyist,organic
U58545,2024-01-14,USA,professional,organic
U58546,2024-02-13,India,student,paid_ads
U58547,2024-01-26,USA,professional,organic
U58548,2024-01-27,India,hobbyist,paid_ads
U58549,2024-02-26,UK,student,organic
U58550,2024-02-17,UK,student,paid_ads
U58551,2024-01-17,India,professional,referral
U58552,2024-02-13,Germany,professional,organic
U58553,2024-01-04,USA,hobbyist,organic
U58554,2024-01-17,Germany,professional,paid_ads
U58555,2024-02-02,USA,student,organic
U58556,2024-01-30,USA,hobbyist,organic
U58557,2024-02-26,USA,professional,paid_ads
U58558,2024-01-21,Germany,student,paid_ads
U58559,2024-01-17,India,student,paid_ads
U58560,2024-01-11,India,professional,paid_ads
U58561,2024-02-20,Germany,professional,paid_ads
U58562,2024-02-24,UK,team,referral
U58563,2024-01-30,Germany,team,referral
U58564,2024-01-18,India,student,organic
U58565,2024-01-20,UK,student,organic
U58566,2024-02-03,USA,team,organic
U58567,2024-02-10,USA,professional,email
U58568,2024-01-28,India,hobbyist,organic
U58569,2024-01-09,USA,team,organic
U58570,2024-02-13,India,team,email
U58571,2024-01-31,USA,professional,email
U58572,2024-02-14,USA,hobbyist,organic
U58573,2024-01-16,Germany,student,organic
U58574,2024-01-31,Germany,hobbyist,organic
U58575,2024-01-29,USA,professional,paid_ads
U58576,2024-01-13,India,team,paid_ads
U58577,2024-01-23,India,student,email
U58578,2024-01-14,India,team,organic
U58579,2024-02-08,Germany,student,referral
U58580,2024-01-02,Germany,professional,organic
U58581,2024-01-12,USA,team,organic
U58582,2024-02-27,India,hobbyist,organic
U58583,2024-01-28,USA,professional,email
U58584,2024-02-01,USA,hobbyist,email
U58585,2024-02-25,Germany,student,email
U58586,2024-02-18,USA,professional,email
U58587,2024-01-24,USA,team,email
U58588,2024-02-06,USA,student,referral
U58589,2024-01-29,India,professional,email
U58590,2024-02-21,India,hobbyist,organic
U58591,2024-02-11,Germany,hobbyist,organic
U58592,2024-01-18,USA,professional,paid_ads
U58593,2024-01-03,Germany,professional,referral
U58594,2024-01-13,India,hobbyist,paid_ads
U58595,2024-01-13,USA,student,organic
U58596,2024-02-11,Germany,team,paid_ads
U58597,2024-01-29,Germany,student,email
U58598,2024-01-02,India,student,organic
U58599,2024-02-28,USA,student,organic
U58600,2024-01-28,UK,professional,email
U58601,2024-02-17,USA,hobbyist,email
U58602,2024-01-04,USA,student,email
U58603,2024-02-20,India,team,paid_ads
U58604,2024-01-05,USA,student,email
U58605,2024-02-08,USA,student,organic
U58606,2024-02-10,USA,student,organic
U58607,2024-01-05,USA,student,paid_ads
U58608,2024-01-08,India,professional,paid_ads
U58609,2024-02-03,India,professional,organic
U58610,2024-02-23,USA,student,organic
U58611,2024-02-25,USA,hobbyist,organic
U58612,2024-01-25,USA,hobbyist,email
U58613,2024-01-27,India,professional,email
U58614,2024-02-21,Germany,student,paid_ads
U58615,2024-02-21,India,professional,email
U58616,2024-01-07,USA,hobbyist,paid_ads
U58617,2024-02-05,USA,hobbyist,paid_ads
U58618,2024-02-01,USA,professional,paid_ads
U58619,2024-01-21,USA,professional,organic
U58620,2024-02-16,USA,student,organic
U58621,2024-01-18,India,professional,organic
U58622,2024-01-02,USA,hobbyist,email
U58623,2024-02-28,USA,student,paid_ads
U58624,2024-02-15,UK,professional,organic
U58625,2024-02-11,Germany,professional,organic
U58626,2024-01-05,Germany,hobbyist,organic
U58627,2024-02-13,India,professional,email
U58628,2024-02-11,USA,professional,organic
U58629,2024-02-27,UK,professional,organic
U58630,2024-02-19,UK,professional,organic
U58631,2024-02-29,UK,student,paid_ads
U58632,2024-02-07,USA,professional,email
U58633,2024-01-28,India,student,referral
U58634,2024-01-31,India,team,paid_ads
U58635,2024-02-23,UK,hobbyist,email
U58636,2024-02-13,USA,professional,referral
U58637,2024-01-24,USA,student,paid_ads
U58638,2024-02-29,UK,professional,organic
U58639,2024-02-02,UK,hobbyist,organic
U58640,2024-02-08,India,hobbyist,organic
U58641,2024-01-12,USA,professional,organic
U58642,2024-02-08,USA,student,organic
U58643,2024-01-09,India,team,paid_ads
U58644,2024-02-21,India,student,organic
U58645,2024-01-15,Germany,hobbyist,paid_ads
U58646,2024-01-23,UK,hobbyist,organic
U58647,2024-02-13,India,student,organic
U58648,2024-02-14,USA,hobbyist,email
U58649,2024-01-22,USA,hobbyist,organic
U58650,2024-02-05,India,student,organic
U58651,2024-01-10,USA,hobbyist,organic
U58652,2024-01-28,India,student,email
U58653,2024-02-25,USA,professional,paid_ads
U58654,2024-02-04,Germany,student,email
U58655,2024-02-25,Germany,professional,organic
U58656,2024-01-29,India,student,paid_ads
U58657,2024-01-05,USA,hobbyist,paid_ads
U58658,2024-01-04,USA,professional,referral
U58659,2024-02-20,USA,hobbyist,paid_ads
U58660,2024-01-15,USA,student,organic
U58661,2024-01-30,USA,hobbyist,referral
U58662,2024-02-29,India,student,email
U58663,2024-01-26,UK,student,organic
U58664,2024-01-23,USA,professional,paid_ads
U58665,2024-02-08,UK,team,paid_ads
U58666,2024-01-29,USA,student,organic
U58667,2024-01-22,USA,hobbyist,organic
U58668,2024-02-04,UK,student,organic
U58669,2024-02-26,Germany,student,paid_ads
U58670,2024-02-28,UK,team,organic
U58671,2024-02-17,USA,team,organic
U58672,2024-02-16,USA,student,referral
U58673,2024-01-18,India,professional,email
U58674,2024-02-04,Germany,student,paid_ads
U58675,2024-02-15,Germany,hobbyist,email
U58676,2024-02-02,India,professional,referral
U58677,2024-01-07,India,hobbyist,organic
U58678,2024-02-03,USA,professional,paid_ads
U58679,2024-01-10,USA,student,email
U58680,2024-01-24,USA,professional,organic
U58681,2024-01-25,India,hobbyist,email
U58682,2024-02-17,India,student,paid_ads
U58683,2024-02-13,USA,team,email
U58684,2024-01-27,Germany,student,paid_ads
U58685,2024-02-19,USA,student,organic
U58686,2024-01-06,UK,hobbyist,organic
U58687,2024-02-28,USA,student,paid_ads
U58688,2024-02-18,UK,hobbyist,paid_ads
U58689,2024-01-08,UK,student,email
U58690,2024-01-21,UK,professional,paid_ads
U58691,2024-02-10,India,professional,organic
U58692,2024-01-19,USA,student,paid_ads
U58693,2024-02-03,USA,student,organic
U58694,2024-02-08,India,student,organic
U58695,2024-02-12,Germany,professional,organic
U58696,2024-01-23,India,professional,organic
U58697,2024-01-13,Germany,student,organic
U58698,2024-02-11,Germany,student,paid_ads
U58699,2024-02-16,USA,team,paid_ads
U58700,2024-02-22,India,professional,paid_ads
U58701,2024-02-08,UK,team,email
U58702,2024-01-28,India,hobbyist,paid_ads
U58703,2024-01-06,USA,team,email
U58704,2024-02-26,Germany,professional,email
U58705,2024-01-12,India,professional,paid_ads
U58706,2024-01-03,India,professional,email
U58707,2024-02-17,India,professional,email
U58708,2024-01-20,Germany,student,email
U58709,2024-02-10,India,professional,paid_ads
U58710,2024-02-11,USA,hobbyist,paid_ads
U58711,2024-02-14,Germany,hobbyist,paid_ads
U58712,2024-01-08,USA,student,paid_ads
U58713,2024-01-26,Germany,team,paid_ads
U58714,2024-02-07,USA,hobbyist,paid_ads
U58715,2024-01-28,UK,team,email
U58716,2024-02-04,India,student,referral
U58717,2024-02-13,India,hobbyist,referral
U58718,2024-02-10,India,hobbyist,paid_ads
U58719,2024-02-10,UK,student,email
U58720,2024-02-12,UK,student,organic
U58721,2024-02-07,UK,professional,paid_ads
U58722,2024-01-02,USA,team,paid_ads
U58723,2024-01-07,UK,team,paid_ads
U58724,2024-02-10,India,student,paid_ads
U58725,2024-01-25,India,team,paid_ads
U58726,2024-02-20,USA,hobbyist,organic
U58727,2024-02-19,India,student,email
U58728,2024-02-01,UK,professional,paid_ads
U58729,2024-01-12,USA,student,paid_ads
U58730,2024-02-22,India,professional,organic
U58731,2024-01-11,UK,professional,email
U58732,2024-01-10,USA,professional,organic
U58733,2024-02-24,Germany,student,paid_ads
U58734,2024-02-04,USA,professional,paid_ads
U58735,2024-02-13,India,student,paid_ads
U58736,2024-01-04,India,student,referral
U58737,2024-02-11,India,hobbyist,referral
U58738,2024-01-02,India,hobbyist,paid_ads
U58739,2024-02-13,India,team,email
U58740,2024-01-28,UK,team,email
U58741,2024-02-12,India,hobbyist,paid_ads
U58742,2024-02-15,India,student,paid_ads
U58743,2024-02-16,UK,hobbyist,paid_ads
U58744,2024-01-14,India,student,email
U58745,2024-02-27,USA,student,email
U58746,2024-02-13,Germany,student,referral
U58747,2024-01-29,USA,professional,email
U58748,2024-01-02,UK,team,organic
U58749,2024-02-24,India,professional,paid_ads
U58750,2024-02-03,India,professional,paid_ads
U58751,2024-02-02,UK,hobbyist,organic
U58752,2024-01-20,India,professional,organic
U58753,2024-02-16,USA,student,organic
U58754,2024-01-30,Germany,hobbyist,paid_ads
U58755,2024-02-23,UK,team,email
U58756,2024-02-11,India,professional,paid_ads
U58757,2024-01-26,UK,student,organic
U58758,2024-01-20,Germany,student,organic
U58759,2024-01-01,UK,hobbyist,paid_ads
U58760,2024-01-01,USA,hobbyist,paid_ads
U58761,2024-01-25,UK,hobbyist,paid_ads
U58762,2024-02-02,USA,professional,organic
U58763,2024-01-23,USA,student,organic
U58764,2024-01-11,USA,hobbyist,organic
U58765,2024-02-29,India,student,paid_ads
U58766,2024-02-29,Germany,student,paid_ads
U58767,2024-02-13,India,hobbyist,email
U58768,2024-01-15,India,student,paid_ads
U58769,2024-01-14,USA,student,organic
U58770,2024-02-24,USA,student,organic
U58771,2024-01-01,India,professional,paid_ads
U58772,2024-02-02,India,student,organic
U58773,2024-01-06,India,team,organic
U58774,2024-02-25,India,student,paid_ads
U58775,2024-01-23,India,hobbyist,paid_ads
U58776,2024-02-23,UK,team,email
U58777,2024-01-26,UK,team,paid_ads
U58778,2024-01-03,UK,student,paid_ads
U58779,2024-02-15,USA,student,email
U58780,2024-02-29,USA,professional,organic
U58781,2024-02-28,USA,student,email
U58782,2024-02-24,Germany,professional,email
U58783,2024-01-06,USA,student,paid_ads
U58784,2024-02-09,India,professional,email
U58785,2024-02-21,USA,student,email
U58786,2024-01-25,UK,student,organic
U58787,2024-02-16,UK,team,organic
U58788,2024-01-17,UK,student,email
U58789,2024-01-28,USA,hobbyist,paid_ads
U58790,2024-02-01,USA,student,paid_ads
U58791,2024-01-29,UK,professional,email
U58792,2024-01-23,India,professional,email
U58793,2024-02-10,USA,student,paid_ads
U58794,2024-01-16,India,team,paid_ads
U58795,2024-02-01,USA,professional,organic
U58796,2024-01-26,India,professional,paid_ads
U58797,2024-02-02,USA,hobbyist,organic
U58798,2024-02-27,Germany,team,organic
U58799,2024-02-17,USA,hobbyist,paid_ads
U58800,2024-01-19,UK,student,organic
U58801,2024-02-24,USA,hobbyist,organic
U58802,2024-02-10,USA,student,organic
U58803,2024-01-17,India,student,email
U58804,2024-02-07,UK,hobbyist,organic
U58805,2024-02-28,UK,student,organic
U58806,2024-01-14,India,student,organic
U58807,2024-01-18,UK,student,paid_ads
U58808,2024-01-21,USA,professional,organic
U58809,2024-02-15,Germany,student,organic
U58810,2024-02-24,UK,hobbyist,paid_ads
U58811,2024-02-08,USA,professional,organic
U58812,2024-02-11,India,hobbyist,paid_ads
U58813,2024-02-17,UK,hobbyist,organic
U58814,2024-02-08,India,student,organic
U58815,2024-01-28,USA,professional,organic
U58816,2024-01-20,UK,student,paid_ads
U58817,2024-02-29,UK,student,email
U58818,2024-01-06,UK,student,email
U58819,2024-02-28,USA,team,paid_ads
U58820,2024-01-26,India,professional,referral
U58821,2024-01-06,India,hobbyist,organic
U58822,2024-02-08,India,student,email
U58823,2024-02-26,UK,student,organic
U58824,2024-02-23,USA,hobbyist,organic
U58825,2024-02-29,USA,professional,email
U58826,2024-01-26,USA,team,referral
U58827,2024-01-17,UK,team,organic
U58828,2024-02-09,India,student,organic
U58829,2024-01-02,India,professional,email
U58830,2024-02-20,India,student,organic
U58831,2024-02-29,USA,student,email
U58832,2024-01-21,USA,hobbyist,organic
U58833,2024-02-23,UK,professional,referral
U58834,2024-01-07,India,hobbyist,email
U58835,2024-02-13,UK,professional,email
U58836,2024-01-20,USA,student,organic
U58837,2024-01-03,USA,professional,organic
U58838,2024-02-26,USA,hobbyist,organic
U58839,2024-02-05,UK,student,paid_ads
U58840,2024-02-26,USA,hobbyist,organic
U58841,2024-02-26,USA,hobbyist,organic
U58842,2024-02-12,India,team,referral
U58843,2024-02-13,USA,professional,paid_ads
U58844,2024-02-20,India,student,paid_ads
U58845,2024-01-19,India,hobbyist,paid_ads
U58846,2024-01-30,Germany,student,paid_ads
U58847,2024-01-11,UK,team,organic
U58848,2024-01-13,India,hobbyist,email
U58849,2024-02-25,UK,professional,email
U58850,2024-02-02,USA,student,referral
U58851,2024-02-07,UK,student,paid_ads
U58852,2024-02-23,India,professional,organic
U58853,2024-02-26,UK,student,referral
U58854,2024-02-17,India,student,organic
U58855,2024-01-02,USA,professional,email
U58856,2024-02-15,USA,professional,email
U58857,2024-02-25,India,hobbyist,organic
U58858,2024-01-23,UK,professional,organic
U58859,2024-02-19,USA,team,organic
U58860,2024-02-18,USA,hobbyist,organic
U58861,2024-01-20,UK,hobbyist,referral
U58862,2024-02-19,USA,hobbyist,organic
U58863,2024-02-20,India,student,organic
U58864,2024-01-30,India,hobbyist,paid_ads
U58865,2024-01-15,USA,student,organic
U58866,2024-01-02,Germany,student,paid_ads
U58867,2024-01-30,Germany,professional,email
U58868,2024-01-25,Germany,professional,organic
U58869,2024-01-04,Germany,professional,organic
U58870,2024-01-01,Germany,student,organic
U58871,2024-01-08,USA,student,organic
U58872,2024-02-21,India,team,paid_ads
U58873,2024-01-14,UK,team,organic
U58874,2024-02-27,UK,hobbyist,organic
U58875,2024-01-11,USA,student,paid_ads
U58876,2024-02-28,USA,professional,email
U58877,2024-01-24,Germany,team,paid_ads
U58878,2024-01-24,Germany,hobbyist,email
U58879,2024-02-01,UK,student,organic
U58880,2024-01-25,USA,team,organic
U58881,2024-02-15,India,team,organic
U58882,2024-01-28,USA,student,referral
U58883,2024-01-16,UK,hobbyist,organic
U58884,2024-02-11,USA,professional,paid_ads
U58885,2024-02-08,UK,hobbyist,email
U58886,2024-01-16,USA,team,paid_ads
U58887,2024-02-05,USA,team,paid_ads
U58888,2024-01-12,India,student,paid_ads
U58889,2024-01-12,USA,student,organic
U58890,2024-02-03,UK,student,paid_ads
U58891,2024-02-07,Germany,hobbyist,paid_ads
U58892,2024-01-20,Germany,professional,paid_ads
U58893,2024-02-16,India,student,email
U58894,2024-01-15,India,professional,organic
U58895,2024-01-22,UK,student,paid_ads
U58896,2024-01-16,USA,professional,paid_ads
U58897,2024-01-24,India,hobbyist,referral
U58898,2024-01-03,USA,student,organic
U58899,2024-01-01,USA,student,referral
U58900,2024-02-22,UK,student,paid_ads
U58901,2024-02-13,USA,professional,email
U58902,2024-02-16,India,professional,organic
U58903,2024-02-20,UK,hobbyist,organic
U58904,2024-02-07,India,team,organic
U58905,2024-02-20,USA,hobbyist,organic
U58906,2024-01-17,USA,student,paid_ads
U58907,2024-02-10,India,professional,referral
U58908,2024-01-21,India,hobbyist,paid_ads
U58909,2024-02-14,USA,hobbyist,paid_ads
U58910,2024-02-16,USA,student,email
U58911,2024-02-17,India,student,organic
U58912,2024-01-13,USA,hobbyist,organic
U58913,2024-01-02,UK,professional,paid_ads
U58914,2024-01-02,USA,student,organic
U58915,2024-02-12,UK,professional,paid_ads
U58916,2024-01-25,UK,student,email
U58917,2024-01-28,Germany,professional,referral
U58918,2024-02-17,UK,hobbyist,organic
